,name,2-7 keV Chandra,0.5-7 keV Chandra,1.2-2 keV Chandra,0.5-1.2 keV Chandra,0.2-0.5 keV Chandra,0.3-8 keV (Chandra),0.5-2 keV (Chandra),FUV (GALEX) AB,NUV (GALEX) AB,u (SDSS PSF) AB,g (SDSS PSF) AB,r (SDSS PSF) AB,i (SDSS PSF) AB,z (SDSS PSF) AB,W1 (WISE),W2 (WISE),W3 (WISE),W4 (WISE),2-10 keV (XMM),4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J (2MASS/CTIO),H (2MASS/CTIO),K_s (2MASS/CTIO),0.5-8 keV (Chandra),3.6 microns (IRAC),5.8 microns (IRAC),1-2 keV (Chandra)
111,2CXO J002402.1-720542,3.8174999999999994e-15,9.176e-14,1.69005e-14,1.9774e-14,5.80945e-14,1.82e-13,,,,,,,,,,,,,,,,,,,,,,,
112,2CXO J002402.5-720444,3.2073750000000007e-16,2.2863000000000005e-15,1.135475e-15,6.526824999999999e-16,4.888999999999999e-16,3.49e-15,,,,,,,,,,,,,,,,,,,,,,,
113,2CXO J002402.5-720511,3.4533999999999996e-16,2.9623999999999998e-15,9.4159e-16,7.64845e-16,1.40279e-15,2.27e-14,,,,,,,,,,,,,,,,,,,,,,,
114,2CXO J002402.8-720449,1.4732049999999998e-15,1.8648824999999998e-14,4.36545e-15,3.6679e-15,1.0652225e-14,4.55e-14,,,,,,,,,,,,,,,,,,,,,,,
115,2CXO J002403.1-720447,6.1908e-17,1.9469e-15,2.3130000000000003e-16,3.7906999999999997e-16,1.7343000000000004e-15,3.34e-14,,,,,,,,,,,,,,,,,,,,,,,
116,2CXO J002403.4-720505,1.26025e-15,1.92865e-14,4.64265e-15,4.1568999999999986e-15,1.08735e-14,7.89e-14,,,,,,,,,,,,,,,,,,,,,,,
117,2CXO J002403.5-720452,1.1075500000000004e-13,4.1255e-13,2.36715e-13,1.06245e-13,6.9375e-14,1.76e-12,,,,,,,,,,,,,,,,,,,,,,,
118,2CXO J002403.6-720441,1.4099250000000002e-16,6.673425e-16,2.346e-16,2.1149825e-16,2.97745e-16,,,,,,,,,,,,,,,,,,,,,,,,
119,2CXO J002403.7-720423,2.2302500000000007e-15,3.50875e-14,7.93285e-15,6.9242500000000004e-15,2.04415e-14,8.44e-14,,,,,,,,,,,,,,,,,,,,,,,
120,2CXO J002403.7-720459,3.739475e-16,7.219625000000003e-15,1.2649000000000001e-15,1.278575e-15,4.901325e-15,1.04e-14,,,,,,,,,,,,,,,,,,,,,,,
121,2CXO J002403.8-720457,9.83205e-16,2.93945e-15,2.0088000000000002e-15,4.5616e-16,4.066e-16,,,,,,,,,,,,,,,,,,,,,,,,
122,2CXO J002403.8-720621,4.05985e-16,8.655950000000001e-15,1.6363e-15,1.2943e-15,5.72455e-15,1.26e-14,,,,,,,,,,,,,,,,,,,,,,,
123,2CXO J002403.9-720442,1.0864225e-15,2.1232e-15,1.6882999999999998e-15,7.248025e-16,1.8771499999999998e-16,7.62e-15,,,,,,,,,,,,,,,,,,,,,,,
124,2CXO J002404.1-720512,,3.4064999999999997e-16,,,1.7555999999999999e-16,8.95e-16,,,,,,,,,,,,,,,,,,,,,,,
125,2CXO J002404.2-720443,1.238e-16,3.4091e-15,9.57535e-16,1.310225e-15,1.7342000000000006e-15,6.940000000000001e-15,,,,,,,,,,,,,,,,,,,,,,,
126,2CXO J002404.2-720457,5.70325e-14,3.3244e-13,8.83925e-14,4.5735e-14,2.02025e-13,1.09e-12,,,,,,,,,,,,,,,,,,,,,,,
127,2CXO J002404.3-720501,4.186975e-16,5.611925e-15,1.11344e-15,8.23655e-16,3.5487250000000005e-15,5.51e-15,,,,,,,,,,,,,,,,,,,,,,,
128,2CXO J002404.6-720453,,1.82295e-15,1.3773e-15,3.2294499999999997e-16,3.3447e-16,1.38e-14,,,,,,,,,,,,,,,,,,,,,,,
129,2CXO J002404.9-720446,5.477850000000001e-16,2.71145e-15,1.3293499999999998e-15,5.935149999999998e-16,7.17115e-16,6.659999999999999e-15,,,,,,,,,,,,,,,,,,,,,,,
130,2CXO J002404.9-720451,9.832e-16,1.0535500000000001e-14,4.29655e-15,4.256800000000001e-15,2.2924e-15,3.27e-14,,,,,,,,,,,,,,,,,,,,,,,
131,2CXO J002404.9-720455,2.0251999999999999e-16,4.9448e-14,1.16156e-15,1.07746e-15,4.8656e-14,2.98e-14,,,,,,,,,,,,,,,,,,,,,,,
132,2CXO J002405.0-720502,,5.57625e-16,,,2.5535e-16,1.1699999999999999e-15,,,,,,,,,,,,,,,,,,,,,,,
133,2CXO J002405.0-720506,5.29005e-16,3.4762999999999997e-15,9.784449999999999e-16,8.246449999999999e-16,1.2157e-15,3.64e-15,,,,,,,,,,,,,,,,,,,,,,,
134,2CXO J002405.1-720604,9.0213e-16,1.03125e-15,8.168050000000001e-16,1.007625e-16,2.8214499999999997e-16,3.6e-15,,,,,,,,,,,,,,,,,,,,,,,
135,2CXO J002405.2-720446,1.5367750000000002e-15,2.890725e-15,1.350375e-15,9.509625e-16,8.120199999999998e-16,8.27e-15,,,,,,,,,,,,,,,,,,,,,,,
136,2CXO J002405.3-720421,2.18545e-17,5.34295e-15,2.4763500000000003e-16,6.71215e-16,4.5570499999999986e-15,4.79e-15,,,,,,,,,,,,,,,,,,,,,,,
137,2CXO J002405.4-720457,9.99605e-17,3.7701499999999997e-16,1.3509e-16,3.8584e-16,2.91195e-16,,,,,,,,,,,,,,,,,,,,,,,,
138,2CXO J002405.6-720449,2.54185e-15,9.039299999999998e-15,3.32355e-15,1.9692e-15,3.9472499999999996e-15,3.07e-14,,,,,,,,,,,,,,,,,10.0925,10.218,8.276,,,,
139,2CXO J002405.6-720504,1.49855e-16,1.1281e-15,5.093749999999999e-16,3.2878e-16,4.0018000000000003e-16,5.1e-15,,,,,,,,,,,,,,,,,,,,,,,
140,2CXO J002405.7-720452,,1.263775e-16,2.09695e-16,,1.48755e-16,,,,,,,,,,,,,,,,,,,,,,,,
141,2CXO J002406.0-720346,2.2617e-16,1.7879e-15,8.62975e-16,6.145574999999999e-16,2.9846250000000006e-16,5.27e-15,,,,,,,,,,,,,,,,,,,,,,,
142,2CXO J002406.0-720449,1.0320500000000005e-15,9.5567e-15,1.81325e-15,1.09375e-15,6.87775e-15,1.34e-14,,,,,,,,,,,,,,,,,,,,,,,
143,2CXO J002406.0-720456,3.24185e-15,2.68425e-14,6.46935e-15,6.1825000000000006e-15,1.50555e-14,5.98e-14,,,,,,,,,,,,,,,,,,,,,,,
144,2CXO J002406.0-720501,4.790725000000001e-16,9.982125e-16,7.854575e-16,2.9499749999999997e-16,8.920200000000001e-17,2.2399999999999997e-15,,,,,,,,,,,,,,,,,,,,,,,
145,2CXO J002406.1-720451,1.6875500000000002e-16,9.6871e-16,6.164433333333332e-16,4.246533333333333e-16,2.0344999999999998e-16,,,,,,,,,,,,,,,,,,,,,,,,
146,2CXO J002406.1-720542,,5.545250000000001e-16,,,3.5079e-16,1.0599999999999999e-15,,,,,,,,,,,,,,,,,,,,,,,
147,2CXO J002406.3-720417,,3.59355e-16,,,,2.82e-15,,,,,,,,,,,,,,,,,,,,,,,
148,2CXO J002406.3-720439,5.7076e-17,1.6389000000000007e-15,3.4774e-16,2.28865e-16,1.1067e-15,1.6600000000000002e-15,,,,,,,,,,,,,,,,,,,,,,,
149,2CXO J002406.3-720452,3.641025e-16,2.272925e-15,8.875899999999998e-16,8.236974999999999e-16,9.730375e-16,,,,,,,,,,,,,,,,,,,,,,,,
150,2CXO J002406.4-720430,,7.3481e-16,,,3.2429e-16,1.85e-15,,,,,,,,,,,,,,,,,,,,,,,
151,2CXO J002406.4-720443,4.9834e-14,4.4607e-14,1.9572999999999998e-14,6.7351e-15,1.8116e-14,3.3e-13,,,,,,,,,,,,,,,,,,,,,,,
152,2CXO J002406.7-720406,3.7583499999999997e-16,7.92805e-16,6.6015e-16,1.2473e-16,9.641350000000001e-17,2.74e-15,,,,,,,,,,,,,,,,,,,,,,,
153,2CXO J002406.8-720512,5.0888999999999995e-17,2.5377500000000007e-15,1.03225e-15,9.3954e-16,5.77845e-16,8.009999999999997e-15,,,,,,,,,,,,,,,,,,,,,,,
154,2CXO J002407.1-720420,5.4769e-17,8.099249999999999e-17,1.2190266666666662e-16,7.450449999999999e-17,6.1566e-17,1.42e-15,,,,,,,,,,,,,,,,,,,,,,,
155,2CXO J002407.1-720545,1.7737000000000002e-15,3.18355e-14,6.6483e-15,6.1859499999999995e-15,2.0152e-14,5.03e-14,,,,,,,,,,,,,,,,,,,,,,,
156,2CXO J002407.2-720446,,2.8789e-16,,,1.3897e-16,9.83e-16,,,,,,,,,,,,,,,,,,,,,,,
157,2CXO J002407.2-720452,7.940199999999999e-17,2.3961e-16,1.0381e-16,2.1907999999999998e-16,1.628e-16,,,,,,,,,,,,,,,,,,,,,,,,
158,2CXO J002407.2-720457,,2.09765e-15,,,5.350799999999999e-16,2.7800000000000002e-15,,,,,,,,,,,,,,,,,,,,,,,
159,2CXO J002407.3-720449,1.2406499999999998e-15,5.24e-15,2.4122499999999997e-15,1.4380999999999998e-15,1.5126e-15,1.93e-14,,,,,,,,,,,,,,,,,,,,,,,
160,2CXO J002407.3-720504,,6.9992e-17,,,1.2305499999999999e-16,,,,,,,,,,,,,,,,,,,,,,,,
161,2CXO J002407.5-720450,8.328099999999999e-16,2.02605e-15,1.2429e-15,,3.2363e-16,1.51e-14,,,,,,,,,,,,,,,,,,,,,,,
162,2CXO J002407.5-720620,1.5917500000000002e-17,9.1585e-17,4.6236000000000006e-17,5.44775e-17,7.7286e-17,,,,,,,,,,,,,,,,,,,,,,,,
163,2CXO J002407.7-720527,5.442300000000001e-16,4.878325000000001e-15,1.6696000000000002e-15,1.224775e-15,2.171e-15,6.39e-15,,,,,,,,,,,,,,,,,,,,,,,
164,2CXO J002407.8-720441,7.058849999999999e-16,1.50565e-14,3.3259999999999996e-15,4.3164e-15,7.33855e-15,3.29e-14,,,,,,,,,,,,,,,,,,,,,,,
165,2CXO J002407.8-720458,3.9695999999999996e-17,1.624505e-16,1.9857e-16,1.1854499999999999e-16,1.51825e-16,9.650000000000001e-16,,,,,,,,,,,,,,,,,,,,,,,
166,2CXO J002407.8-720524,8.607974999999999e-17,5.297824999999999e-16,2.857e-16,1.5406e-16,1.54435e-16,,,,,,,,,,,,,,,,,,,,,,,,
167,2CXO J002407.9-720439,5.457199999999998e-16,1.38735e-15,9.59375e-16,4.0753499999999998e-16,1.4236999999999998e-16,2.69e-14,,,,,,,,,,,,,,,,,,,,,,,
168,2CXO J002407.9-720454,2.885475e-16,6.41875e-15,1.9659000000000003e-15,1.9885499999999995e-15,2.67685e-15,1.35e-14,,,,,,,,,,,,,,,,,,,,,,,
169,2CXO J002407.9-720502,,2.2256e-16,,,1.54585e-16,,,,,,,,,,,,,,,,,,,,,,,,
170,2CXO J002408.1-720447,6.78845e-16,3.9912e-16,2.02395e-16,1.69605e-16,2.109e-16,1.01e-14,,,,,,,,,,,,,,,,,,,,,,,
171,2CXO J002408.1-720513,7.859449999999999e-17,1.2452e-15,6.8563e-16,3.3563e-16,2.2423999999999997e-16,3.5100000000000002e-15,,,,,,,,,,,,,,,,,,,,,,,
172,2CXO J002408.3-720431,6.1289499999999995e-15,1.2026999999999999e-14,5.8323e-15,2.35305e-15,3.9049e-15,3.85e-14,,,,,,,,,,,,,,,,,,,,,,,
173,2CXO J002408.3-720435,2.8081e-16,7.798149999999999e-15,1.3169499999999998e-15,1.0309e-15,5.5948999999999995e-15,1.0295e-14,,,,,,,,,,,,,,,,,8.479,7.466,7.452000000000001,,,,
174,2CXO J002408.5-720438,8.1875e-17,7.8266e-16,3.4995999999999997e-16,2.186e-16,3.7126999999999997e-16,,,,,,,,,,,,,,,,,,,,,,,,
175,2CXO J002408.5-720535,,1.2637499999999999e-15,,,1.86685e-16,3.95e-15,,,,,,,,,,,,,,,,,,,,,,,
176,2CXO J002408.7-720507,,7.0639e-16,3.7439e-16,2.2297e-16,1.34485e-16,5.25e-15,,,,,,,,,,,,,,,,,,,,,,,
177,2CXO J002409.2-720428,1.821925e-16,7.260075e-16,4.250825e-16,2.6276e-16,1.1175175e-16,2.45e-15,,,,,,,,,,,,,,,,,,,,,,,
178,2CXO J002409.2-720543,1.8069999999999998e-16,2.538875e-15,6.023100000000001e-16,5.02145e-16,1.6498000000000001e-15,5.91e-15,,,,,,,,,,,,,,,,,,,,,,,
179,2CXO J002409.5-720504,4.58635e-17,3.5659000000000004e-16,2.7540500000000003e-16,1.011085e-16,1.11395e-16,1.02e-15,,,,,,,,,,,,,,,,,,,,,,,
180,2CXO J002409.8-720347,6.3354e-17,1.8292474999999998e-16,2.0774675e-16,1.6695999999999998e-17,7.583600000000001e-17,,,,,,,,,,,,,,,,,,,,,,,,
181,2CXO J002409.8-720359,1.221425e-16,1.2279e-15,5.842699999999999e-16,2.9513e-16,4.0333e-16,2.495e-15,,,,,,,,,,,,,,,,,,,,,,,
182,2CXO J002410.0-720451,,2.3209999999999997e-16,,,1.5188e-16,,,,,,,,,,,,,,,,,,,,,,,,
183,2CXO J002410.2-720401,4.5376e-17,2.8243999999999996e-16,2.13045e-16,6.6689e-17,1.23089e-16,,,,,,,,,,,,,,,,,,,,,,,,
184,2CXO J002410.4-720500,1.7408999999999999e-16,1.3092e-15,6.81665e-16,4.448849999999998e-16,2.4178000000000006e-16,3.94e-15,,,,,,,,,,,,,,,,,,,,,,,
185,2CXO J002410.5-720506,6.059149999999999e-17,6.478050000000002e-16,3.6339499999999996e-16,1.9139e-16,2.17205e-16,1.67e-15,,,,,,,,,,,,,,,,,,,,,,,
186,2CXO J002410.6-720516,9.160700000000001e-17,1.10008e-15,7.18275e-16,2.3703499999999997e-16,2.2392999999999997e-16,3.2200000000000003e-15,,,,,,,,,,,,,,,,,,,,,,,
187,2CXO J002410.6-720529,,7.865700000000001e-16,,,4.3469999999999994e-16,5.1899999999999995e-15,,,,,,,,,,,,,,,,,,,,,,,
188,2CXO J002410.7-720425,3.2794499999999996e-17,3.4608e-14,9.440849999999998e-16,3.0439e-15,3.1852499999999996e-14,2.99e-14,,,,,,,,,,,,,,,,,,,,,,,
189,2CXO J002410.9-015647,,2.801575e-15,4.575075e-16,5.156600000000001e-16,1.9413000000000002e-15,,,22.9824,22.42385,,,,,,14.839,13.625666666666667,10.264,7.846666666666668,,568.06,1972.45,4908.294,17.0175,16.137,15.378,-13.995,388.865,1061.15,
190,2CXO J002411.0-720444,,1.6837500000000002e-15,,,8.618900000000002e-16,1.53e-14,,,,,,,,,,,,,,,,,,,,,,,
191,2CXO J002411.1-720520,9.581574999999996e-16,1.26505e-15,9.287025e-16,3.3062749999999997e-16,1.0225275e-16,4.9e-15,,,,,,,,,,,,,,,,,,,,,,,
192,2CXO J002411.1-720620,1.9146999999999998e-16,7.13835e-15,1.3611e-15,9.09295e-16,5.296e-15,3.63e-14,,,,,,,,,,,,,,,,,,,,,,,
193,2CXO J002411.8-720514,4.32815e-16,6.5424e-16,1.33715e-16,1.6532e-16,6.2977e-16,,,,,,,,,,,,,,,,,,,,,,,,
194,2CXO J002411.9-720443,1.3324716666666663e-16,6.115125000000001e-16,2.9669616666666664e-16,2.501096666666666e-16,2.0944116666666666e-16,2.07e-15,,,,,,,,,,,,,,,,,,,,,,,
195,2CXO J002412.0-720512,,1.3087999999999999e-15,,,6.689500000000002e-16,3.3e-15,,,,,,,,,,,,,,,,,,,,,,,
196,2CXO J002412.2-720507,4.3841e-17,8.89175e-17,5.5831e-17,,1.1389999999999999e-16,,,,,,,,,,,,,,,,,,,,,,,,
197,2CXO J002412.5-720521,,6.123050000000001e-17,,,1.320605e-16,,,,,,,,,,,,,,,,,,,,,,,,
198,2CXO J002413.4-720451,,1.4189500000000001e-15,,,,4.7e-15,,,,,,,,,,,,,,,,,,,,,,,
199,2CXO J002413.4-720523,6.77375e-16,1.0789949999999999e-15,7.295349999999999e-16,1.7974000000000001e-16,2.7407499999999997e-16,2.9e-15,,,,,,,,,,,,,,,,,,,,,,,
200,2CXO J002413.5-720447,4.293e-17,1.974e-16,1.8172e-16,4.39845e-17,1.4435e-16,,,,,,,,,,,,,,,,,,,,,,,,
201,2CXO J002413.6-720605,3.6607e-17,6.061899999999999e-16,3.8719499999999995e-17,4.549550000000001e-17,4.81175e-16,1.26e-15,,,,,,,,,,,,,,,,,,,,,,,
202,2CXO J002413.7-720334,9.568275e-17,1.5204499999999999e-15,7.381775000000001e-16,3.7252499999999997e-16,4.2462749999999997e-16,3.71e-15,,,,,,,,,,,,,,,,,,,,,,,
203,2CXO J002413.9-720443,,1.25855e-15,,,2.7343499999999998e-16,3.54e-15,,,,,,,,,,,,,,,,,,,,,,,
204,2CXO J002414.0-720403,2.7881999999999994e-17,1.02024e-16,1.45065e-16,2.87555e-17,1.3928e-16,,,,,,,,,,,,,,,,,,,,,,,,
205,2CXO J002415.0-720503,4.7481999999999994e-17,5.768924999999998e-17,8.259549999999999e-17,2.5426e-17,8.360649999999999e-17,,,,,,,,,,,,,,,,,,,,,,,,
206,2CXO J002415.1-720443,1.7719999999999998e-16,2.2501999999999998e-15,1.2795e-15,4.342e-16,7.4939e-16,7.91e-15,,,,,,,,,,,,,,,,,,,,,,,
207,2CXO J002415.2-720456,1.43595e-16,5.808349999999999e-16,4.1866e-16,1.8666999999999998e-16,1.789985e-16,2.37e-15,,,,,,,,,,,,,,,,,,,,,,,
208,2CXO J002415.3-720449,4.1508999999999997e-17,9.155325e-17,9.6751e-17,2.7593499999999997e-17,1.1068499999999999e-16,,,,,,,,,,,,,,,,,,,,,,,,
209,2CXO J002415.6-720441,,5.004649999999999e-16,,,1.2311000000000002e-16,5.97e-15,,,,,,,,,,,,,,,,,,,,,,,
210,2CXO J002415.9-720436,1.6681499999999999e-15,4.28045e-14,5.777500000000001e-15,8.463300000000002e-15,2.9037e-14,8.16e-14,,,,,,,,,,,,,,,,,,,,,,,
211,2CXO J002416.0-720451,5.27545e-16,1.1396499999999999e-15,7.554299999999998e-16,2.23345e-16,2.10865e-16,3.36e-15,,,,,,,,,,,,,,,,,,,,,,,
212,2CXO J002416.5-720425,3.0083e-16,8.554449999999999e-16,5.11205e-16,1.64115e-16,1.6489949999999994e-16,2.63e-15,,,,,,,,,,,,,,,,,,,,,,,
213,2CXO J002416.7-720447,,1.7922e-16,,,1.41125e-16,1.4300000000000002e-15,,,,,,,,,,,,,,,,,,,,,,,
214,2CXO J002416.9-720427,1.69265e-15,4.5989499999999997e-14,8.509749999999999e-15,9.39145e-15,2.9338999999999995e-14,8.75e-14,,,,,,,,,,,,,,,,,,,,,,,
215,2CXO J002418.6-720455,3.3544e-17,1.8478e-16,1.6355e-16,7.637549999999998e-17,7.5712e-17,1.65e-15,,,,,,,,,,,,,,,,,,,,,,,
216,2CXO J002418.8-720602,2.8564499999999993e-17,3.5085499999999996e-16,2.37085e-16,3.2356e-17,1.2526750000000002e-16,1.78e-15,,,,,,,,,,,,,,,,,,,,,,,
217,2CXO J002419.4-720431,,4.3965500000000004e-16,,,2.7059e-16,1.41e-15,,,,,,,,,,,,,,,,,,,,,,,
218,2CXO J002421.3-720502,,6.470899999999999e-17,,,2.2743000000000003e-16,,,,,,,,,,,,,,,,,,,,,,,,
219,2CXO J002422.3-720117,4.2361000000000004e-17,9.9055e-16,4.045125e-16,1.810675e-16,3.932e-16,2.35e-15,,,,,,,,,,,,,,,,,,,,,,,
220,2CXO J002424.6-720500,,6.8258e-17,,,1.20909e-16,,,,,,,,,,,,,,,,,,,,,,,,
221,2CXO J002425.1-720507,4.21825e-17,2.9840499999999996e-16,2.4611e-16,1.2011e-16,8.73455e-17,1.3e-15,,,,,,,,,,,,,,,,,,,,,,,
222,2CXO J002430.7-720446,,1.08226e-16,,,1.17835e-16,,,,,,,,,,,,,,,,,,,,,,,,
223,2CXO J002532.2+682145,,3.41935e-13,1.0292e-15,3.88185e-15,3.43995e-13,,,,,,,,,,10.112,9.499,6.532,4.227,,,,,,,,,,,
224,2CXO J002614.3+184613,3.2102199999999997e-13,4.9291500000000005e-14,2.00135e-14,8.816150000000001e-15,2.17125e-14,,,19.4873,19.23705,,,,,,13.619666666666667,12.765666666666668,9.371333333333334,6.708333333333332,,,,16327.0,,,,,,,
225,2CXO J002626.3+170938,1.047275e-14,4.8552499999999997e-14,1.480875e-14,8.60205e-15,2.5082249999999998e-14,8.199999999999999e-14,,,,,,,,,15.171,14.582666666666668,11.165333333333335,7.906000000000001,,327.895,532.875,1292.8,,,,5.88e-14,269.91,415.13,
226,2CXO J002637.4+165953,4.3706999999999997e-13,5.1494e-14,,1.3880500000000001e-14,2.8920999999999995e-14,3.6700000000000015e-13,,,,,,,,,15.022,14.219666666666667,11.209333333333333,8.029333333333334,1.23e-13,,,1943.95,,,,,,,
227,2CXO J002703.7+640704,4.612075e-15,1.24055e-14,9.772374999999999e-15,2.1206275000000004e-15,3.88065e-15,,,,,,,,,,9.405,9.396,9.622666666666666,8.276333333333334,,,,,,,,,,,
228,2CXO J002707.7+170750,3.84535e-15,1.1170499999999999e-13,2.1359e-14,2.0132500000000006e-14,7.3549e-14,,,,,,,,,,,,,,,,,,,,,1.1490999999999999e-13,,,
229,2CXO J002716.1-014646,,7.03895e-13,5.0871e-14,3.87995e-14,6.265199999999999e-13,,,,,,,,,,,,,,,,,,,,,,,,
230,2CXO J002725.2+045429,2.4645850000000003e-13,4.1141500000000003e-14,1.05305e-14,9.545e-15,2.23785e-14,,,21.513525,20.84,,,,,,16.169333333333334,15.398333333333332,11.664666666666667,8.254666666666667,,,,,,,,,,,
231,2CXO J002727.1+260703,,1.0189450000000002e-12,2.4746e-13,2.1605e-13,5.77095e-13,,,,,,,,,,,,,,,,,,,,,,,,
232,2CXO J002733.7-013452,,1.27885e-14,,1.7864e-15,1.2798500000000002e-14,1.03e-14,,22.90155,22.4446,,,,,,14.138666666666667,13.261333333333333,10.366333333333333,7.745666666666668,,,,2171.36,16.149,15.953499999999998,14.984000000000002,-13.96,,,
233,2CXO J002752.4+002615,9.0751e-14,3.2792e-13,3.80375e-14,4.0757999999999995e-14,2.6527e-13,3.4200000000000016e-13,,21.002975,20.2281,18.7678,5.693090909090911,18.1056,17.662200000000006,17.677,13.001,12.057333333333332,9.074666666666666,6.729666666666668,1.166e-13,,,,16.3365,15.501,14.6625,-12.54,,,
234,2CXO J002839.8+003540,5.799900000000001e-14,1.4783e-12,3.1429e-13,2.7031500000000005e-13,9.054200000000001e-13,,,21.337125,21.05765,20.129,19.89433333333333,19.6598,19.044333333333327,18.475666666666672,,,,,,,,,,,,,,,
235,2CXO J002903.0+593419,3.072366666666666e-16,4.334825e-14,1.0185475e-14,9.90375e-15,2.3041249999999998e-14,1.47e-13,,,,,,,,,,,,,,,,,,,,,,,
236,2CXO J003039.5+262056,3.9995499999999996e-14,7.42405e-13,1.94765e-13,1.35725e-13,4.2756999999999996e-13,6.32e-13,1.9e-13,18.42995,17.878049999999995,,,,,,13.185333333333334,12.019666666666668,9.323333333333336,6.891666666666667,,2796.7,4901.2,14827.5,16.1275,15.4225,14.775,1.7067999999999999e-13,1991.9,3971.95,
237,2CXO J003047.8+261648,,2.02865e-14,2.391e-15,3.51045e-15,1.57605e-14,3.22e-14,2e-14,22.906,22.765,,,,,,15.322,15.258666666666665,11.745,8.436333333333332,,185.69333333333336,173.32333333333335,636.505,16.923499999999994,15.9475,15.433,1.278e-14,201.905,180.16,
238,2CXO J003048.8+262832,1.11354e-13,9.296950000000001e-14,2.25155e-14,1.73755e-14,5.551450000000001e-14,1.29e-13,2e-14,22.9291,20.918625,,,,,,15.438666666666668,14.226666666666668,11.28,8.320333333333334,,,,,,,,,,,
239,2CXO J003058.2-275629,5.5590000000000006e-15,8.378250000000001e-15,4.30225e-15,7.837800000000002e-16,3.2335e-15,2.31e-14,,21.6175,20.74395,,,,,,14.663000000000002,13.723333333333334,11.085666666666668,9.036333333333333,,,,,,,,,,,
240,2CXO J003103.8-280238,4.74035e-15,2.71855e-14,6.9919499999999996e-15,4.63675e-15,1.4762699999999995e-14,4.28e-14,,22.6389,22.3728,,,,,,15.915,15.228000000000002,11.997333333333332,9.174666666666667,,,,,,,,,,,
241,2CXO J003131.4+003420,1.138e-14,5.02725e-14,1.7069e-14,8.59775e-15,2.5777e-14,9.88e-14,,21.7104,20.48285,18.908,18.8988,18.7818,18.4976,18.477200000000003,15.325333333333333,14.26833333333333,10.957666666666668,8.091666666666667,3.1e-14,,,2180.95,,,,-13.36,,,
242,2CXO J003135.5+003421,1.3407e-15,3.52355e-14,8.9548e-15,8.475749999999999e-15,1.9094e-14,5.38e-14,,,,19.468,18.612,18.503,18.454,18.149,15.053,13.689333333333336,10.285333333333334,8.226666666666668,,,,3787.913333333333,16.938,16.2105,15.4375,-13.34,,,
243,2CXO J003138.1+003333,3.06995e-15,1.85615e-14,6.7985e-15,4.73015e-15,7.8957e-15,3.41e-14,,,,20.264,19.235,19.106,18.947,18.942,14.738333333333335,14.144666666666666,11.419333333333332,9.322333333333333,,,,964.34,,,,,,,
244,2CXO J003151.5+003233,1.63085e-14,5.2899000000000004e-14,2.5295500000000006e-14,5.4858999999999995e-15,2.9507e-14,9.54e-14,,23.62245,22.7531,20.24,17.921,16.429000000000002,14.968,14.182,11.727666666666664,11.540333333333333,11.479666666666667,8.153999999999998,,,,,12.7085,12.1545,11.864,,,,
245,2CXO J003202.9+003751,,1.4998e-14,1.5276e-14,2.0314e-15,4.68925e-15,,,21.4229,20.603575,20.537,10.109,20.111,19.912,19.72,15.244000000000002,14.271333333333333,11.178666666666668,8.323666666666666,,,,,,,,,,,
246,2CXO J003213.3-434556,,7.1708e-14,1.03153e-14,9.1308e-15,5.2821500000000004e-14,,,,,,,,,,,,,,,,,,,,,,,,
247,2CXO J003244.6-214420,4.4440499999999996e-14,2.34335e-13,4.89365e-14,5.2070000000000006e-14,1.4528999999999995e-13,,,20.6401,20.6259,,,,,,15.151333333333335,14.835,11.878666666666666,8.340666666666666,,,,,,,,,,,
248,2CXO J003255.6-432805,9.590371233333332e-12,8.24105e-15,4.524675e-16,9.776375e-16,7.59245e-15,2.48e-14,4.8939999999999995e-15,,,,,,,,,,,,3.046000000000001e-14,45.383,62.50433333333333,234.87,,,18.56,,33.61033333333333,35.77533333333333,
249,2CXO J003255.8+394619,,1.5277000000000001e-13,3.82755e-14,2.0955e-14,9.48845e-14,,,,,,,,,,,,,,3.4500000000000004e-14,,,2729.2,,,,,,,
250,2CXO J003258.7-433037,5.971650000000001e-15,5.2670499999999995e-15,2.1265e-15,1.9342500000000002e-15,1.8009e-15,2.59e-14,3.091e-15,,,,,,,,,,,,2.659e-16,41.961666666666666,108.52333333333333,301.84782500000006,,,18.76,,23.69465,94.664,
251,2CXO J003302.0-432117,,7.514699999999999e-15,4.5978499999999996e-15,8.143399999999998e-16,2.66615e-15,1.29e-14,4.426e-15,19.69895,16.381149999999998,,,,,,10.533333333333333,10.554,10.650666666666668,8.738666666666667,6.4239999999999995e-15,10605.396666666667,4018.83,340.8628,10.857000000000001,10.578499999999998,10.563666666666668,,12296.633325,7233.91,
252,2CXO J003302.5-432652,3.796665000000001e-14,2.3394999999999998e-14,6.33015e-15,2.94235e-15,1.40635e-14,4.83e-14,1.2940000000000001e-14,,,,,,,,16.867,16.211333333333332,11.907333333333332,8.848333333333334,2.091e-14,33.58833333333333,49.97066666666666,193.53,,,18.33,,34.842333333333336,61.05499999999999,
253,2CXO J003304.4-431855,3.5591e-12,7.77175e-15,3.3311e-15,1.073e-15,4.0128999999999994e-15,,,,,,,,,,,,,,,,,,,,,,,,
